"x","year","month","country"
1417290.07651387,1997,4,"Ireland"
1021850.22658124,1995,3,"United Kingdom of Great Britain and Northern Ireland"
1016998.140936,1995,3,"United Kingdom of Great Britain and Northern Ireland"
1016998.140936,1995,3,"United Kingdom of Great Britain and Northern Ireland"
1021850.22658124,1995,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1995,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1995,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1994,9,"Guernsey"
Inf,1994,9,"Guernsey"
Inf,1994,9,"Guernsey"
Inf,1994,9,"Guernsey"
Inf,1994,9,"Guernsey"
Inf,1994,9,"Guernsey"
Inf,1994,9,"Guernsey"
Inf,1994,9,"Guernsey"
1110406.60556669,1993,10,"Isle of Man"
1111722.89544724,1993,10,"Isle of Man"
1116194.36894812,1993,10,"Isle of Man"
1116194.36894812,1993,10,"Isle of Man"
1111722.89544724,1993,10,"Isle of Man"
1110406.60556669,1993,10,"Isle of Man"
1016401.413069,1992,4,"United Kingdom of Great Britain and Northern Ireland"
1021195.1138772,1992,4,"United Kingdom of Great Britain and Northern Ireland"
1021195.1138772,1992,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,4,"United Kingdom of Great Britain and Northern Ireland"
1021195.1138772,1992,4,"United Kingdom of Great Britain and Northern Ireland"
1021195.1138772,1992,4,"United Kingdom of Great Britain and Northern Ireland"
1016401.413069,1992,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1989,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1989,7,"United Kingdom of Great Britain and Northern Ireland"
1410709.55081023,1984,9,"United Kingdom of Great Britain and Northern Ireland"
1440504.11176742,1984,9,"United Kingdom of Great Britain and Northern Ireland"
1440504.11176742,1984,9,"United Kingdom of Great Britain and Northern Ireland"
1410709.55081023,1984,9,"United Kingdom of Great Britain and Northern Ireland"
1361108.68012913,1980,9,"Guernsey"
1361108.68012913,1980,9,"Guernsey"
1313433.59111239,1976,1,"United Kingdom of Great Britain and Northern Ireland"
1315508.91051563,1976,7,"United Kingdom of Great Britain and Northern Ireland"
1315508.91051563,1976,7,"United Kingdom of Great Britain and Northern Ireland"
1313433.59111239,1976,12,"United Kingdom of Great Britain and Northern Ireland"
1312324.53035982,1975,6,"United Kingdom of Great Britain and Northern Ireland"
1312324.53035982,1975,6,"United Kingdom of Great Britain and Northern Ireland"
